num_CL1,S_d1,S_s1,mean,lower,upper,
0.1,0.02,0.001,0.20000734123084848,0.19660051713755114,0.20341416532414583
0.1,0.02,0.002,0.20040603083155412,0.19744026329610373,0.2033717983670045
0.1,0.02,0.003,0.1998883825139622,0.19548167836846111,0.2042950866594633
0.1,0.02,0.004,0.19836022066344405,0.1950147361202682,0.2017057052066199
0.1,0.02,0.005,0.19932442890225674,0.19379060767704728,0.2048582501274662
0.1,0.02,0.006,0.20131390865945373,0.1982444234876235,0.20438339383128395
0.1,0.02,0.007,0.20011429367002959,0.19617023751138338,0.2040583498286758
0.1,0.02,0.008,0.1978435157469844,0.19258802170244427,0.2030990097915245
0.1,0.02,0.009000000000000001,0.19941192005677782,0.19609936800568806,0.2027244721078676
0.1,0.02,0.010000000000000002,0.20054057272938444,0.19675856504079528,0.2043225804179736
0.1,0.02,0.011,0.20173110324272395,0.19767567661149,0.2057865298739579
0.1,0.02,0.012,0.19976593150731542,0.1959502464193826,0.20358161659524823
0.1,0.02,0.013000000000000001,0.19941659138906617,0.1948585910948372,0.20397459168329515
0.1,0.02,0.014000000000000002,0.20222283211171768,0.19864791881145352,0.20579774541198184
0.1,0.02,0.015,0.20244751643741485,0.1987925963371899,0.2061024365376398
0.1,0.02,0.016,0.20248100878189276,0.19861150660358484,0.20635051096020068
0.1,0.02,0.017,0.20830978920056722,0.20529459932032298,0.21132497908081146
0.1,0.02,0.018000000000000002,0.21075165652843877,0.20601146737455453,0.21549184568232302
0.1,0.02,0.019000000000000003,0.21441138943604193,0.21121022637300182,0.21761255249908204
0.1,0.02,0.02,0.22014249544641112,0.216315862836763,0.22396912805605926
0.1,0.02,0.021,0.22665042594009607,0.22026458797331913,0.23303626390687301
0.1,0.02,0.022000000000000002,0.23205134614831013,0.22765915710071402,0.23644353519590625
0.1,0.02,0.023,0.24109096085559029,0.23714336918588222,0.24503855252529835
0.1,0.02,0.024,0.2460792098721306,0.24207785523607267,0.25008056450818855
0.1,0.02,0.025,0.25615975029766974,0.2511712987906154,0.2611482018047241
0.1,0.02,0.026000000000000002,0.2672011235301938,0.2602369492177214,0.27416529784266624
0.1,0.02,0.027000000000000003,0.2743054217940981,0.2664147913034777,0.2821960522847185
0.1,0.02,0.028,0.2817823394906247,0.2769162641177175,0.2866484148635319
0.1,0.02,0.029000000000000005,0.28724401188520327,0.28034007434936925,0.2941479494210373
0.1,0.02,0.030000000000000006,0.30204974500211274,0.2943222763871879,0.3097772136170376
0.1,0.02,0.031,0.31100656281105765,0.305475978717667,0.3165371469044483
0.1,0.02,0.032,0.32193015006881665,0.3149938809597611,0.3288664191778722
0.1,0.02,0.033,0.3299007820398111,0.32346476666298235,0.33633679741663985
0.1,0.02,0.034,0.34043001865056277,0.332105321243524,0.34875471605760155
0.1,0.02,0.035,0.3481089335641887,0.3418517325100647,0.35436613461831273
0.1,0.02,0.036000000000000004,0.3638635032348204,0.35533923456379424,0.3723877719058466
0.1,0.02,0.037000000000000005,0.36968206955006994,0.36360123915235615,0.3757628999477837
0.1,0.02,0.038,0.38657610937007225,0.3753494353847592,0.3978027833553853
0.1,0.02,0.039,0.39010362201067283,0.38256117475929585,0.3976460692620498
0.1,0.02,0.04,0.39887861217941983,0.38814630276207807,0.4096109215967616
0.1,0.02,0.041,0.408481691725389,0.4016290421780439,0.4153343412727341
0.1,0.02,0.042,0.41958729884381024,0.41286901456428377,0.4263055831233367
0.1,0.02,0.043000000000000003,0.4318383258669551,0.41954499490807906,0.4441316568258311
0.1,0.02,0.044000000000000004,0.4409347793542226,0.43320625109331445,0.44866330761513074
0.1,0.02,0.045,0.45027521877132676,0.44201936566311406,0.45853107187953945
0.1,0.02,0.046,0.46114234535407156,0.45268367793726205,0.46960101277088107
0.1,0.02,0.047,0.47031946475683634,0.4616652601279286,0.4789736693857441
0.1,0.02,0.048,0.478813712735369,0.468434317326914,0.489193108143824
0.1,0.02,0.049,0.48928891584398565,0.4823560268538396,0.4962218048341317
0.1,0.02,0.05,0.5007646382578027,0.48630734587408686,0.5152219306415186
0.1,0.02,0.051000000000000004,0.5054578128408158,0.49533115143380474,0.5155844742478268
0.1,0.02,0.052000000000000005,0.5242282091320255,0.5151874450696154,0.5332689731944356
0.1,0.02,0.053000000000000005,0.5294394781211559,0.5187862315037026,0.5400927247386091
0.1,0.02,0.054,0.5416293099521028,0.5295794953762827,0.5536791245279229
0.1,0.02,0.05499999999999999,0.5492623617835205,0.5413239371980527,0.5572007863689883
0.1,0.02,0.056,0.5601885155571564,0.5494932985160252,0.5708837325982876
0.1,0.02,0.05700000000000001,0.5682171771587721,0.5547493065920748,0.5816850477254694
0.1,0.02,0.05800000000000001,0.5854277477082206,0.5762834080492821,0.594572087367159
0.1,0.02,0.05900000000000001,0.5956978272246813,0.584783164022504,0.6066124904268587
0.1,0.02,0.06000000000000001,0.6007038691335108,0.5828865208270563,0.6185212174399654
0.1,0.02,0.061000000000000006,0.6072263855297355,0.5912677230381815,0.6231850480212895
0.1,0.02,0.062,0.6224326930971201,0.6079334282127912,0.6369319579814491
0.1,0.02,0.063,0.6323456175016827,0.6205936083232174,0.644097626680148
0.1,0.02,0.064,0.6409254477728268,0.6304263106036193,0.6514245849420343
0.1,0.02,0.065,0.6491533418039329,0.6312417292972825,0.6670649543105833
0.1,0.02,0.066,0.6574099251804418,0.6440049632927607,0.670814887068123
0.1,0.02,0.067,0.6641467194621813,0.651777472080228,0.6765159668441346
0.1,0.02,0.068,0.6820404349094817,0.6654858127814955,0.6985950570374679
