num_polling,num_status,num_actor,num_data,Z_polling,Z_status,Z_actor,S_ctrl_polling,S_ctrl_analysis,S_ctrl_status,S_ctrl_exception,S_ctrl_actor,num_server_ctrl,S_db_analysis,S_db_actor,S_sensors_status,Z_data,prob_status_exception,prob_status_status,Xctrl_polling_mean,Xctrl_polling_low,Xctrl_polling_up,Xctrl_analysis_mean,Xctrl_analysis_low,Xctrl_analysis_up,Xctrl_status_mean,Xctrl_status_low,Xctrl_status_up,Xctrl_exception_mean,Xctrl_exception_low,Xctrl_exception_up,Xctrl_actor_mean,Xctrl_actor_low,Xctrl_actor_up,XgenData_data_mean,XgenData_data_low,XgenData_data_up,Rctrl_polling_mean,Rctrl_polling_low,Rctrl_polling_up,Rctrl_analysis_mean,Rctrl_analysis_low,Rctrl_analysis_up,Rdb_analysis_mean,Rdb_analysis_low,Rdb_analysis_up,Rctrl_status_mean,Rctrl_status_low,Rctrl_status_up,Rsensors_status_mean,Rsensors_status_low,Rsensors_status_up,Rctrl_exception_mean,Rctrl_exception_low,Rctrl_exception_up,Rctrl_actor_mean,Rctrl_actor_low,Rctrl_actor_up,Rdb_actor_mean,Rdb_actor_low,Rdb_actor_up,Uctrl_polling_mean,Uctrl_polling_low,Uctrl_polling_up,Uctrl_analysis_mean,Uctrl_analysis_low,Uctrl_analysis_up,Uctrl_status_mean,Uctrl_status_low,Uctrl_status_up,Uctrl_exception_mean,Uctrl_exception_low,Uctrl_exception_up,Uctrl_actor_mean,Uctrl_actor_low,Uctrl_actor_up
1,1,1,1,0.0001,0.0001,0.03,0.0001,0.015250000000000001,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,3640.1880492306877,3562.4213905198317,3721.4257279836997,15.726688091542325,15.402061152966409,16.065293887230226,838.4563606828516,814.7079768385911,863.6308242920195,0.0,0.0,0.0,29.698187589862364,28.969091768316463,30.464930776372317,16.732197197128873,16.364691368405513,17.11658856285005,1.0063820411903379E-4,9.813341579590947E-5,1.0314299244215811E-4,0.015277256902606392,0.014864361183860872,0.015690152621351913,0.0017839500441223966,0.0017448096590405417,0.0018230904292042514,1.018693022619293E-4,9.90024483757558E-5,1.0473615614810278E-4,9.921996585254033E-4,9.644584446304327E-4,0.0010199408724203738,0.0,0.0,0.0,0.0022241715120577053,0.0021656725412002513,0.0022826704829151593,0.0012184911129263837,0.001190435977504004,0.0012465462483487633,0.18366414721787538,0.17837318717762618,0.1889551072581246,0.1170979575871166,0.11063866589303113,0.12355724928120206,0.04174196819966286,0.04092255607783977,0.04256138032148595,0.0,0.0,0.0,0.031998779740822506,0.030234804964136486,0.03376275451750852
1,1,1,1,0.0001,0.0001,0.03,0.0001,0.01557,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,3638.2596429029372,3551.2109251808884,3729.6831437923206,15.557931851821879,15.135208039222407,16.004947336580333,843.7559899550499,821.1893964404258,867.5979067912438,0.0,0.0,0.0,30.157873939117746,29.31684145672166,31.04858617860751,16.68312515673183,16.43591903802696,16.93788108689233,1.0026475739289662E-4,9.731825027483732E-5,1.0321126451095593E-4,0.01571769165967895,0.01551889687849838,0.01591648644085952,0.0017843113711701786,0.001746338069311699,0.0018222846730286582,1.0249078737717831E-4,1.0029093876097907E-4,1.0469063599337755E-4,9.850206093582265E-4,9.588778111086189E-4,0.001011163407607834,0.0,0.0,0.0,0.00220372079072498,0.0021462299290551127,0.0022612116523948473,0.0011993522371092037,0.001172360384396873,0.0012263440898215344,0.18453056065107015,0.1800065626613181,0.1890545586408222,0.1191999542640498,0.11339468739417839,0.12500522113392123,0.04178806749984094,0.04089493603873895,0.042681198960942926,0.0,0.0,0.0,0.031583920096920196,0.029823882400463353,0.03334395779337704
1,1,1,1,0.0001,0.0001,0.03,0.0001,0.01589,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,3540.740998864677,3446.315680435456,3640.4863843590524,15.537248383095548,15.15643240673633,15.937694106685111,829.0637560892795,807.8783672691897,851.3901763199793,0.0,0.0,0.0,29.606762282963395,28.824231530556464,30.432967588729777,16.556595922718362,16.1507587058712,16.98335465977673,1.0065181911404535E-4,9.822153499266532E-5,1.0308210323542538E-4,0.01601680915884952,0.015566658234207883,0.016466960083491158,0.0017976469081764767,0.0017561247166281034,0.00183916909972485,1.0304640961247368E-4,1.0046181214531931E-4,1.0563100707962804E-4,0.0010012220502405643,9.740332554944236E-4,0.001028410844986705,0.0,0.0,0.0,0.0022021038992937653,0.002137031636347966,0.0022671761622395648,0.0011923006832505905,0.0011715304394460061,0.001213070927055175,0.17780365385001728,0.17359776493807344,0.18200954276196113,0.12628627292466046,0.1192263290876997,0.13334621676162123,0.04160973916083227,0.04070898804590387,0.04251049027576067,0.0,0.0,0.0,0.031523896097468494,0.0299494493081463,0.03309834288679069
1,1,1,1,0.0001,0.0001,0.03,0.0001,0.016210000000000002,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,3589.260119441706,3500.802299488696,3682.3041035160495,15.580905120841436,15.341430514606774,15.82797451643705,829.1664918099369,808.463437105457,850.9577364860685,0.0,0.0,0.0,30.278556660369738,29.548683175978233,31.045400117422762,16.663810820351348,16.288850997637976,17.056440095130696,1.00871640204341E-4,9.843744923204336E-5,1.0330583117663864E-4,0.016143501688660234,0.015670736043783506,0.016616267333536962,0.0017661765691871706,0.0017157629203047948,0.0018165902180695464,1.0249448551038928E-4,9.970609006867731E-5,1.0528288095210125E-4,0.0010038961579460386,9.75237323374169E-4,0.0010325549925179083,0.0,0.0,0.0,0.00221499597270149,0.002155998534674241,0.002273993410728739,0.0012056927217380022,0.0011710794865487629,0.0012403059569272416,0.18035694851113324,0.1756984516071685,0.18501544541509798,0.12189838462380999,0.11546153111904187,0.1283352381285781,0.04129535135505445,0.04047618376126266,0.04211451894884624,0.0,0.0,0.0,0.03342663446840029,0.031675404842623406,0.03517786409417717
1,1,1,1,0.0001,0.0001,0.03,0.0001,0.016530000000000003,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,3595.755235131557,3501.292217945553,3695.456707837371,15.326242269100806,15.043269704774076,15.620064678982775,822.8914901169161,800.0475440271797,847.0783169507346,0.0,0.0,0.0,29.45295488119896,28.702438460140776,30.24377442685018,16.52120082757078,16.089784132509315,16.976390162471137,1.0034165138419278E-4,9.76850703169615E-5,1.0299823245142405E-4,0.016574543776093492,0.016090781799531235,0.01705830575265575,0.0017837674826150873,0.0017401615291722818,0.001827373436057893,1.0081272997607824E-4,9.925058776092263E-5,1.0237487219123385E-4,0.0010073775744789998,9.79537018490203E-4,0.0010352181304677966,0.0,0.0,0.0,0.0022202984412688243,0.002189054830893116,0.0022515420516445324,0.0012098615040599026,0.0011782767466202374,0.0012414462614995677,0.1772716459591785,0.17307245507459,0.181470836843767,0.12450031340936099,0.11744493542099232,0.13155569139772966,0.041640662951320156,0.04090713387514465,0.042374192027495663,0.0,0.0,0.0,0.033632323874483415,0.03174020306920244,0.03552444467976439
1,1,1,1,0.0001,0.0001,0.03,0.0001,0.01685,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,3566.7282608321843,3495.37591724422,3641.0543905673385,15.484227544170324,15.22853229530758,15.748655948959117,832.3495984498029,810.7844249526167,855.0932954234656,0.0,0.0,0.0,29.82793544243434,28.99976887791336,30.704793583029748,16.51957613811184,16.051659166450694,17.01559243144192,1.001231216584531E-4,9.763259534098916E-5,1.0261364797591705E-4,0.016662553567785884,0.01619554191513493,0.01712956522043684,0.0018096532185989337,0.0017677711227931702,0.0018515353144046972,1.0127216181813291E-4,9.828702374578177E-5,1.0425729989048406E-4,0.001005323298370841,9.81458753064158E-4,0.001029187843677524,0.0,0.0,0.0,0.0021964299870067833,0.00214692532467622,0.0022459346493373467,0.0012031518575817304,0.0011754486523507463,0.0012308550628127145,0.17699981385834812,0.1733912199419297,0.18060840777476656,0.13217374048222277,0.12597651450219807,0.13837096646224747,0.04144491579802374,0.040628437463487904,0.04226139413255958,0.0,0.0,0.0,0.0331746731687868,0.03106856542023062,0.03528078091734298
1,1,1,1,0.0001,0.0001,0.03,0.0001,0.01717,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,3547.2762478562913,3472.6732519461507,3625.154989457023,15.59523149811081,15.289810970381623,15.91310254214433,828.2017952425068,806.8787875866881,850.6823799084016,0.0,0.0,0.0,29.684671820061904,29.117668859652802,30.2741956112108,16.801072355579244,16.509242603412538,17.103404967237886,1.0130712466611182E-4,9.87378545736478E-5,1.0387639475857585E-4,0.017111126693917976,0.01670728166782774,0.017514971720008213,0.001779931053698764,0.0017334276908452886,0.0018264344165522394,1.0403894751115825E-4,1.0158086724069473E-4,1.0649702778162176E-4,0.0010033137186761002,9.741535925447816E-4,0.0010324738448074188,0.0,0.0,0.0,0.002197327351640736,0.002147918328642911,0.0022467363746385607,0.0012016011840541737,0.0011686260948748225,0.0012345762732335248,0.17579582791133774,0.1705590309682348,0.1810326248544407,0.12494728771216301,0.11770832729840407,0.13218624812592197,0.042189976397034375,0.041355863928865075,0.043024088865203675,0.0,0.0,0.0,0.0312282404412017,0.029610207871985712,0.03284627301041769
1,1,1,1,0.0001,0.0001,0.03,0.0001,0.01749,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,3598.170478723432,3525.2798117653524,3674.13904281694,15.520236125499265,15.16390389426889,15.893718050400285,823.5752446259942,803.0344462757771,845.1944527447322,0.0,0.0,0.0,30.80244273679328,30.057301959369983,31.585467774932294,16.85215542137274,16.416072640250945,17.31203899256603,1.0145410339335172E-4,9.866957696432038E-5,1.0423862982238306E-4,0.01739663378827279,0.01711811843510053,0.017675149141445048,0.0018038409390963375,0.0017634798333699124,0.0018442020448227626,1.0205960839164687E-4,9.994976927535545E-5,1.0416944750793828E-4,0.0010118028443237748,9.89569854021683E-4,0.0010340358346258665,0.0,0.0,0.0,0.002231551234617794,0.0021648158975399647,0.002298286571695623,0.0012020008975473953,0.001166454675941778,0.0012375471191530126,0.18696050515254622,0.18243546496278318,0.19148554534230927,0.13474016963497687,0.12825162767293258,0.14122871159702116,0.04204476150289084,0.04101846283725441,0.04307106016852727,0.0,0.0,0.0,0.03303171540156362,0.031358370235797524,0.034705060567329714
1,1,1,1,0.0001,0.0001,0.03,0.0001,0.01781,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,3409.976033341025,3326.5849146911432,3497.6555658859793,15.622547019960694,15.24885154685369,16.015018538969784,833.1767793447176,815.3619224453251,851.787499309893,0.0,0.0,0.0,30.05969129094595,29.256142698704945,30.90862698129663,16.673976098939622,16.197467156193717,17.17937141991184,9.99120249704129E-5,9.750570624802036E-5,1.0231834369280545E-4,0.017698514427426325,0.01727645352796839,0.018120575326884263,0.001796682416720823,0.0017582475119220496,0.0018351173215195964,1.0285900415107297E-4,1.0008865442818139E-4,1.0562935387396456E-4,9.981704863928301E-4,9.697605845881711E-4,0.0010265803881974892,0.0,0.0,0.0,0.0021841612716103453,0.0021187562209740427,0.002249566322246648,0.0012084973709621761,0.0011779855283575882,0.001239009213566764,0.1781464902091301,0.17425568430801883,0.18203729611024136,0.13329181084178082,0.1260315841795308,0.14055203750403084,0.041964295051677626,0.041161497905453835,0.04276709219790142,0.0,0.0,0.0,0.03124414291101988,0.02976004610921878,0.032728239712820975
1,1,1,1,0.0001,0.0001,0.03,0.0001,0.01813,0.0001,0.005,0.00216,2,0.0018,0.0012,0.001,0.06,0.0,1.0,3425.664552788863,3348.7381324415005,3506.20834153526,15.416918686988435,15.026752043519622,15.827886631514144,825.3489044064045,810.1282092813001,841.1524838443771,0.0,0.0,0.0,30.309010684816162,29.626544787712614,31.023660000329368,16.670200288596302,16.265886120194406,17.095126530917145,1.0011027542511101E-4,9.784184777734266E-5,1.0237870307287936E-4,0.01809400148430008,0.01774775913100915,0.018440243837591012,0.00181454527079201,0.0017611691497631337,0.0018679213918208863,1.0204774063831014E-4,9.964431910136278E-5,1.0445116217525751E-4,0.0010097000603734396,9.87130644086863E-4,0.0010322694766600163,0.0,0.0,0.0,0.002132469685083818,0.0020797346552094303,0.0021852047149582055,0.0011840073259042744,0.0011489404699216823,0.0012190741818868666,0.1741877909518345,0.17012471700932277,0.17825086489434624,0.14162266764572112,0.13357226809965583,0.1496730671917864,0.04171274478366441,0.04052355398624919,0.042901935581079624,0.0,0.0,0.0,0.03180600795562277,0.030235790714474756,0.03337622519677079
