num_CL1,num_AP,IEO_interval,S_d1,S_dAP,S_s1,mean,lower,upper,
10,10,1e-05,0.02,0.001,0.04,0.8248152716535979,0.8093180954789876,0.8403124478282082
10,10,0.001,0.02,0.001,0.04,0.8382714536575038,0.816378653840612,0.8601642534743955
10,10,0.002,0.02,0.001,0.04,0.8389718113566162,0.8142177298366052,0.8637258928766273
10,10,0.003,0.02,0.001,0.04,0.8673023730049869,0.8534798919093347,0.8811248541006391
10,10,0.004,0.02,0.001,0.04,0.8730788694174282,0.8521193157222701,0.8940384231125863
10,10,0.005,0.02,0.001,0.04,0.8933809352563159,0.8775266739275908,0.909235196585041
10,10,0.006,0.02,0.001,0.04,0.902345871727072,0.8763645223164155,0.9283272211377286
10,10,0.007,0.02,0.001,0.04,0.9193434399868236,0.90599033266077,0.9326965473128771
10,10,0.008,0.02,0.001,0.04,0.9242061519439848,0.9067499276223459,0.9416623762656238
10,10,0.009000000000000001,0.02,0.001,0.04,0.942434493339047,0.9142545542283224,0.9706144324497717
10,10,0.010000000000000002,0.02,0.001,0.04,0.9500763755881214,0.9329090916407081,0.9672436595355347
10,10,0.011,0.02,0.001,0.04,0.9498991626711438,0.9310126787952707,0.9687856465470169
10,10,0.012,0.02,0.001,0.04,0.9609712502285006,0.9447338747088302,0.977208625748171
10,10,0.013000000000000001,0.02,0.001,0.04,0.9634413713434693,0.9465486849021278,0.9803340577848108
10,10,0.014000000000000002,0.02,0.001,0.04,0.9631393651469106,0.9476567351637575,0.9786219951300636
10,10,0.015,0.02,0.001,0.04,0.9716306076343099,0.9572730808687777,0.985988134399842
10,10,0.016,0.02,0.001,0.04,0.982659349621162,0.9671057679474685,0.9982129312948554
10,10,0.017,0.02,0.001,0.04,0.9762534331374458,0.9644832125793861,0.9880236536955056
10,10,0.018000000000000002,0.02,0.001,0.04,0.9895114484641724,0.976659261546604,1.002363635381741
10,10,0.019000000000000003,0.02,0.001,0.04,0.9842491764820618,0.9566226790366334,1.0118756739274901
10,10,0.02,0.02,0.001,0.04,0.9861770237294127,0.9605808569485078,1.0117731905103176
10,10,0.021,0.02,0.001,0.04,0.989245373440942,0.9771721412214753,1.0013186056604086
10,10,0.022000000000000002,0.02,0.001,0.04,0.993890925330574,0.9815670657032014,1.0062147849579466
10,10,0.023,0.02,0.001,0.04,0.9886044561505118,0.9608424020111386,1.0163665102898851
10,10,0.024,0.02,0.001,0.04,0.9929921971156104,0.9807900249851116,1.0051943692461092
10,10,0.025,0.02,0.001,0.04,0.9917203936430615,0.9795527606120438,1.0038880266740793
10,10,0.026000000000000002,0.02,0.001,0.04,0.991849210271593,0.9795284012646355,1.0041700192785505
10,10,0.027000000000000003,0.02,0.001,0.04,0.9934458705275387,0.9812951533643861,1.0055965876906914
10,10,0.028,0.02,0.001,0.04,0.9932588514574867,0.9808689320102532,1.0056487709047204
10,10,0.029,0.02,0.001,0.04,0.9944893738971189,0.982144699362297,1.0068340484319407
10,10,0.030000000000000002,0.02,0.001,0.04,0.9937899428330379,0.9813456238102313,1.0062342618558444
10,10,0.031,0.02,0.001,0.04,0.9935125153415854,0.9814195550870487,1.005605475596122
10,10,0.032,0.02,0.001,0.04,0.9950176954353223,0.9828001680115016,1.0072352228591428
10,10,0.033,0.02,0.001,0.04,0.996419829294929,0.9839592626317024,1.0088803959581556
10,10,0.034,0.02,0.001,0.04,0.9955200979332384,0.9833178462824175,1.0077223495840593
10,10,0.035,0.02,0.001,0.04,0.9946832170214996,0.9817100390564737,1.0076563949865256
10,10,0.036000000000000004,0.02,0.001,0.04,0.9969329999737618,0.9844624271218574,1.0094035728256663
10,10,0.037000000000000005,0.02,0.001,0.04,0.9944546944987546,0.9822773173598518,1.0066320716376573
10,10,0.038,0.02,0.001,0.04,0.9966156738904253,0.983962958075593,1.0092683897052575
10,10,0.039,0.02,0.001,0.04,0.9960424867746286,0.9836935329779113,1.0083914405713459
